GeneID	GeneSymbol	Chromosome	Start	End	Class	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
831	ENSG00000074582.15	BCS1L	chr2	218658764	218663443	protein_coding	+	4679	69.4158989345897	-0.0852496908169754	0.1979313794165	-0.430703262253266	0.666684146483402	NA
6531	ENSG00000163481.8	RNF25	chr2	218663892	218672002	protein_coding	-	8110	96.8247465454876	0.222016721983239	0.17273562548409	1.28529781486037	0.198688233482981	NA
6532	ENSG00000163482.12	STK36	chr2	218672069	218702716	protein_coding	+	30647	100.858366843876	0.226489179101912	0.176245078746146	1.28508086985019	0.198764025785522	NA
4397	ENSG00000135912.11	TTLL4	chr2	218710835	218755416	protein_coding	+	44581	1034.25312023445	-0.0249189835604271	0.0751304454872477	-0.331676238558398	0.740133744830816	0.94551667908067
11718	ENSG00000288898.1	ENSG00000288898	chr2	218909158	218939965	lncRNA	+	30807	170.254111816931	0.0521058213380809	0.139449526865518	0.373653625862286	0.708662031333595	0.939186502990274
8832	ENSG00000187736.14	NHEJ1	chr2	219069355	219160869	protein_coding	-	91514	29.4134267178414	-0.101997068723544	0.292417974643956	-0.348805742354705	0.727235152083468	NA
2826	ENSG00000115649.16	CNPPD1	chr2	219171897	219178106	protein_coding	-	6209	83.0594815363252	0.0229875221629167	0.207404441679081	0.110834280967259	0.911747760532447	NA
5248	ENSG00000144567.11	RETREG2	chr2	219176225	219185475	protein_coding	+	9250	119.358049910363	0.112221374087532	0.141839201242268	0.791187295928523	0.428834703778583	NA
9403	ENSG00000198925.12	ATG9A	chr2	219219380	219229717	protein_coding	-	10337	96.1325045549855	0.176336923499765	0.167612915270256	1.05204854420342	0.292777278173534	NA
6537	ENSG00000163516.14	ANKZF1	chr2	219229783	219236679	protein_coding	+	6896	121.775357948572	-0.0918629489136182	0.209839294962342	-0.43777762849472	0.661547489706027	NA
6540	ENSG00000163521.16	GLB1L	chr2	219236598	219245478	protein_coding	-	8880	16.7458782718907	0.0402210183845095	0.419461904554284	0.0958871781866532	0.923610177979434	NA
2828	ENSG00000115661.14	STK16	chr2	219245455	219250337	protein_coding	+	4882	54.3630932108795	0.181369500222671	0.224528409789874	0.807779738841984	0.419217390829293	NA
3706	ENSG00000127824.15	TUBA4A	chr2	219249710	219277902	protein_coding	-	28192	48.4080051955855	0.144618019314459	0.268694601710667	0.538224506163265	0.590422063426229	NA
3426	ENSG00000123992.20	DNPEP	chr2	219372043	219400022	protein_coding	-	27979	168.681415382593	-0.36755612621663	0.156638753614056	-2.3465210092405	0.0189495978605902	0.22212462701216
781	ENSG00000072195.15	SPEG	chr2	219434843	219493629	protein_coding	+	58786	41.4256678858832	0.402743971677443	0.288773396962404	1.39467130945541	0.163114980467196	NA
5252	ENSG00000144591.20	GMPPA	chr2	219498865	219513898	protein_coding	+	15033	190.736016136256	0.146020133508433	0.198165801115512	0.736858391742967	0.461208469292254	0.834420677898255
780	ENSG00000072182.14	ASIC4	chr2	219514170	219538772	protein_coding	+	24602	458.991979058033	0.0251424501471093	0.454594466965303	0.0553074266718435	0.95589354559597	0.993853365709382
3425	ENSG00000123989.15	CHPF	chr2	219538954	219543809	protein_coding	-	4855	58.514170039657	0.0901774263287831	0.203511647923344	0.443106953577173	0.657688375828824	NA
8905	ENSG00000188760.11	TMEM198	chr2	219543663	219550595	protein_coding	+	6932	14.3265412951418	-0.0173693097163267	0.417283476589373	-0.041624724415865	0.966797863085901	NA
3427	ENSG00000124006.15	OBSL1	chr2	219550728	219571859	protein_coding	-	21131	90.1749670436265	0.182777244016524	0.246937652617863	0.740175676243967	0.459193404678969	NA
5251	ENSG00000144589.22	STK11IP	chr2	219597857	219616451	protein_coding	+	18594	94.1926215137676	0.200270366970939	0.179092592956688	1.11825041820335	0.263460056461073	NA
9908	ENSG00000226666.1	HSPA9P1	chr2	221961737	221963765	processed_pseudogene	+	2028	43.419190362049	-0.0593315560744283	0.378815282899367	-0.156623976784458	0.875541205018094	NA
2872	ENSG00000116120.11	FARSB	chr2	222566899	222656092	protein_coding	-	89193	5622.26981974384	-0.164770928341077	0.0865752378583292	-1.9032108073524	0.0570130435209652	0.379557953292775
3424	ENSG00000123983.15	ACSL3	chr2	222860942	222944639	protein_coding	+	83697	6245.66267389079	0.146141305410232	0.0910496189888202	1.60507322307605	0.108477691323715	0.505533946171374
5742	ENSG00000152056.18	AP1S3	chr2	223667680	223838027	protein_coding	-	170347	58.7059522061622	-0.135545291267853	0.808883957083068	-0.167570749896742	0.866920983971063	NA
4396	ENSG00000135900.4	MRPL44	chr2	223957463	223967714	protein_coding	+	10251	349.102571673303	-0.102141310919182	0.139418762240159	-0.732622419522244	0.463788753217186	0.835759713224543
3428	ENSG00000124019.10	FAM124B	chr2	224378698	224402107	protein_coding	-	23409	148.458313346306	-0.0725657277091919	0.163129896821942	-0.444834019532288	0.656439707507976	0.921516544722561
343	ENSG00000036257.14	CUL3	chr2	224470150	224585397	protein_coding	-	115247	6742.45377578229	0.0612568383778547	0.0909931038743641	0.673203086493601	0.500818097875754	0.853780552739809
5239	ENSG00000144468.17	RHBDD1	chr2	226835581	226999215	protein_coding	+	163634	3490.71955662504	0.0729640771623524	0.069209344420428	1.05425181777645	0.291767641779919	0.725839012680107
10281	ENSG00000236432.8	MFF-DT	chr2	227221052	227325711	lncRNA	-	104659	57.5628669509675	0.0748026548949119	0.18541458646955	0.403434575020324	0.686628555793864	NA
7305	ENSG00000168958.21	MFF	chr2	227325151	227357833	protein_coding	+	32682	745.980384935311	-0.00624807098381268	0.110175247928549	-0.0567102965619347	0.954775971747221	0.993853365709382
7782	ENSG00000173744.18	AGFG1	chr2	227472152	227561217	protein_coding	+	89065	6025.33078273343	0.108532473451819	0.0959776709610292	1.13080961816512	0.258135230823634	0.70098503445947
5850	ENSG00000153827.15	TRIP12	chr2	229763837	229923239	protein_coding	-	159402	8320.05511504195	0.119794140205547	0.0687724636314592	1.74189106918585	0.0815275069788049	0.444590167077387
5851	ENSG00000153832.12	FBXO36	chr2	229922302	230013119	protein_coding	+	90817	322.898408023213	0.0368061370480738	0.145653752945174	0.252696111866943	0.800503052678941	0.956716878141958
8659	ENSG00000185404.17	SP140L	chr2	230327184	230403732	protein_coding	+	76548	381.396081839044	0.101504798570344	0.399155382954024	0.254298959515812	0.799264603574306	0.956485705712738
653	ENSG00000067066.17	SP100	chr2	230415942	230545606	protein_coding	+	129664	1312.9148374466	-0.00546987226675382	0.0695207417617689	-0.0786797167023588	0.937287379183572	0.990400330670641
11736	ENSG00000289157.1	ENSG00000289157	chr2	230657823	230659323	lncRNA	-	1500	25.9044563035854	0.167769811681957	0.370234850732514	0.45314429840957	0.650444838817784	NA
4403	ENSG00000135932.12	CAB39	chr2	230712842	230821075	protein_coding	+	108233	10844.8243228891	-0.0285400213501858	0.0844974942188756	-0.337761748014184	0.735542738147099	0.944747747936541
4399	ENSG00000135916.16	ITM2C	chr2	230864639	230879248	protein_coding	+	14609	60.494124070125	0.0160362796177765	0.230593478567286	0.0695435088512149	0.944557001406755	NA
7778	ENSG00000173692.14	PSMD1	chr2	231056845	231173116	protein_coding	+	116271	7479.05574170395	0.0704001497180957	0.0576351731267691	1.22147893202732	0.221904737684756	0.670218493148118
4402	ENSG00000135931.19	ARMC9	chr2	231198546	231376848	protein_coding	+	178302	113.745419156378	0.239666496123144	0.203179342564025	1.17958101989439	0.238166895486805	NA
2757	ENSG00000115053.17	NCL	chr2	231453531	231483641	protein_coding	-	30110	4747.4390587332	-0.213556685622264	0.0726892160609058	-2.93794179102615	0.00330399051435764	0.0774578612224487
11476	ENSG00000283312.1	ENSG00000283312	chr2	231493708	231495299	processed_pseudogene	-	1591	10.7392225615608	0.136619158102933	0.535221612382807	0.255257177479633	0.798524472016493	NA
11480	ENSG00000283491.1	ENSG00000283491	chr2	231497090	231507256	unprocessed_pseudogene	-	10166	63.2116790360328	0.00218203499302911	0.215844911932574	0.0101092723172957	0.991934105082876	NA
8348	ENSG00000181798.4	LINC00471	chr2	231508420	231514396	lncRNA	-	5976	36.6893428066058	-0.339410745967517	0.277147461176834	-1.22465760475055	0.220704253949131	NA
8815	ENSG00000187514.17	PTMA	chr2	231706895	231713551	protein_coding	+	6656	286.822186495078	-0.143243423234918	0.121388045225567	-1.18004555529944	0.237982096859478	0.682927669481384
6037	ENSG00000156973.14	PDE6D	chr2	231732433	231786272	protein_coding	-	53839	217.104658381512	0.183916628539965	0.151040482339941	1.21766446776852	0.223351504959673	0.670586759441574
5242	ENSG00000144524.18	COPS7B	chr2	231781671	231809254	protein_coding	+	27583	502.635653673341	-0.00802515616380092	0.0990597854347808	-0.0810132601093159	0.935431407126226	0.989012527459007
5243	ENSG00000144535.20	DIS3L2	chr2	231961245	232344350	protein_coding	+	383105	5758.50539802441	-0.0910727613186181	0.0891469766267536	-1.02160235562365	0.306969142321885	0.735738429980228
9754	ENSG00000221944.9	TIGD1	chr2	232543883	232550557	protein_coding	-	6674	99.7367032752008	-0.190612596937382	0.195125175735632	-0.976873415840691	0.328631824278374	NA
4401	ENSG00000135930.15	EIF4E2	chr2	232550659	232583644	protein_coding	+	32985	499.710761761042	-0.0763558194846093	0.097960333410857	-0.779456508833674	0.435710847340513	0.821507056622621
9456	ENSG00000204120.16	GIGYF2	chr2	232697299	232860605	protein_coding	+	163306	6613.16280050486	0.00511034995312336	0.0405147613239768	0.126135506815859	0.899624661544856	0.981910689719093
8412	ENSG00000182600.10	SNORC	chr2	232857270	232878708	protein_coding	+	21438	48.4714010400373	-0.135308946109885	0.232052664520017	-0.583095851925515	0.559828775996914	NA
7299	ENSG00000168918.14	INPP5D	chr2	233059967	233207903	protein_coding	+	147936	116.828909050615	-0.00312233881082362	0.968570293159319	-0.00322365741843998	0.997427897971377	NA
1097	ENSG00000085978.22	ATG16L1	chr2	233210051	233295674	protein_coding	+	85623	1499.10814806782	-0.18954221274014	0.0682781693735616	-2.77602950517202	0.00550272144955397	0.104480057522651
900	ENSG00000077044.11	DGKD	chr2	233354494	233472104	protein_coding	+	117610	1574.1705667915	-0.17048198753023	0.0766860237081721	-2.22311679868808	0.0262079251856345	0.260050099207968
1098	ENSG00000085982.16	USP40	chr2	233475526	233566782	protein_coding	-	91256	917.016486244445	0.0584198801089504	0.0775793384345658	0.753034007350096	0.45142947863412	0.828033820561028
3401	ENSG00000123485.12	HJURP	chr2	233833416	233854566	protein_coding	-	21150	983.487126232923	0.126901590211875	0.110123507036779	1.15235696379968	0.249174417960874	0.693144098188758
10254	ENSG00000235726.7	ENSG00000235726	chr2	234803808	234913384	lncRNA	-	109576	41.4590991509494	0.108054802401813	0.55885577127451	0.193350069831767	0.846684816006141	NA
6098	ENSG00000157985.20	AGAP1	chr2	235494043	236131793	protein_coding	+	637750	11171.1787447847	-0.0869867861386343	0.0581356515796075	-1.49627266187117	0.134582616166843	0.549715324634427
10169	ENSG00000233611.4	GBX2-AS1	chr2	236167418	236294927	lncRNA	+	127509	475.428073864549	-0.175474712702948	0.126787187825843	-1.384009817648	0.166355448603182	0.59003358359941
9930	ENSG00000227252.2	COPS8-DT	chr2	236910797	237085838	lncRNA	-	175041	37.4763504324556	-0.0676274324232997	0.260071728477689	-0.260033771525848	0.794837723479108	NA
9322	ENSG00000198612.11	COPS8	chr2	237085882	237100474	protein_coding	+	14592	347.487131119389	-0.121583442967479	0.168773489988753	-0.720394198019971	0.471282321289989	0.838750339030743
3501	ENSG00000124831.20	LRRFIP1	chr2	237627587	237813682	protein_coding	+	186095	1542.62148493835	-0.23886667990381	0.0776873367827059	-3.07471834916838	0.00210701426889496	0.0585873888027611
10883	ENSG00000258984.5	UBE2F-SCLY	chr2	237967014	238099412	protein_coding	+	132398	77.7056091718949	0.0416188436951211	0.185355617044662	0.224535109098382	0.822340951125673	NA
4055	ENSG00000132323.9	ILKAP	chr2	238170402	238203708	protein_coding	-	33306	1034.67657773912	-0.0299134210927598	0.0829273492728406	-0.360718404182209	0.718309965190597	0.93919408379345
8741	ENSG00000186235.12	LINC02610	chr2	238224552	238231711	lncRNA	-	7159	50.4603183978384	-0.322602438937685	0.223304407037708	-1.44467564799654	0.148549013156978	NA
5240	ENSG00000144485.11	HES6	chr2	238238267	238240662	protein_coding	-	2395	26.076342041272	-0.207504025850517	0.281526082362194	-0.737068566114435	0.461080653693768	NA
4056	ENSG00000132326.13	PER2	chr2	238244044	238290102	protein_coding	-	46058	206.537700600771	-0.57733742530984	0.152090351164595	-3.79601612389621	0.000147039939137493	0.00957203746653092
9454	ENSG00000204104.12	TRAF3IP1	chr2	238320441	238400897	protein_coding	+	80456	569.482065568119	0.00989619515941176	0.11176469790453	0.0885449103782763	0.92944359116702	0.988007724717697
619	ENSG00000065802.12	ASB1	chr2	238426742	238452250	protein_coding	+	25508	567.047524353151	0.0129871356926626	0.0862527706720804	0.150570649400211	0.880314415765023	0.975288315657618
675	ENSG00000068024.18	HDAC4	chr2	239048168	239401654	protein_coding	-	353486	3207.00978871141	-0.0880118426304376	0.0605101809982306	-1.45449643644284	0.145808720742926	0.562328528590628
3881	ENSG00000130414.13	NDUFA10	chr2	239892450	240025743	protein_coding	-	133293	2357.23515652272	-0.265758314015639	0.0708092327288243	-3.75315906943103	0.000174619969160604	0.0107894423317793
7659	ENSG00000172428.11	COPS9	chr2	240126563	240136807	protein_coding	-	10244	77.2349044679868	0.0712325015923207	0.20373761861857	0.349628615840844	0.726617432398996	NA
5241	ENSG00000144504.16	ANKMY1	chr2	240479422	240569209	protein_coding	-	89787	868.545733277573	-0.188245895806273	0.161448968904553	-1.16597768993843	0.243623465811299	0.686874976500456
8888	ENSG00000188542.10	DUSP28	chr2	240560054	240565256	protein_coding	+	5202	25.4357476891232	-0.133707955870472	0.325013377775658	-0.411392161102873	0.68078500094585	NA
5033	ENSG00000142327.13	RNPEPL1	chr2	240565804	240581372	protein_coding	+	15568	41.9517542230233	0.0143025910583786	0.243459510168499	0.0587473089405286	0.953153377295161	NA
10979	ENSG00000260942.1	CAPN10-DT	chr2	240582700	240586699	lncRNA	-	3999	44.3932041301666	-0.125988389742134	0.229581377719159	-0.548774430199005	0.58316026000406	NA
5034	ENSG00000142330.20	CAPN10	chr2	240586734	240617705	protein_coding	+	30971	63.9116680615269	-0.0022168476466002	0.242642786836546	-0.00913626024289587	0.992710420420579	NA
3863	ENSG00000130294.18	KIF1A	chr2	240713761	240824293	protein_coding	-	110532	514.333260502898	-0.207971531399548	0.146525942710286	-1.41934955375618	0.15579713180105	0.579097341510925
3307	ENSG00000122085.17	MTERF4	chr2	241072169	241102332	protein_coding	-	30163	264.603618592921	-0.0967048118853443	0.134690692590262	-0.717976944253502	0.472771502842607	0.839200310833559
2831	ENSG00000115687.14	PASK	chr2	241106099	241150264	protein_coding	-	44165	204.261660603928	0.0675213000163846	0.129749803366258	0.520396164499652	0.602787482816501	0.906996763322386
2830	ENSG00000115685.15	PPP1R7	chr2	241149576	241183652	protein_coding	+	34076	209.097520959102	0.063885164230233	0.127179888163863	0.502321280137637	0.615441542575461	0.910817918639664
5362	ENSG00000146205.15	ANO7	chr2	241188509	241225976	protein_coding	+	37467	18.7400171842462	-0.191614873123591	0.355798761821309	-0.538548454027011	0.590198462869359	NA
2829	ENSG00000115677.18	HDLBP	chr2	241227264	241317061	protein_coding	-	89797	3338.69011991663	0.0296912844371367	0.0563471804309401	0.526934696821729	0.598238938107791	0.904938152329804
7236	ENSG00000168385.18	SEPTIN2	chr2	241315100	241354027	protein_coding	+	38927	1933.80383152204	-0.0357003410373833	0.0707603158370993	-0.504524896688855	0.613892571340941	0.910737332086866
86	ENSG00000006607.14	FARP2	chr2	241356285	241494841	protein_coding	+	138556	1101.77775239725	-0.167630666560035	0.0765309296501291	-2.1903649586694	0.0284977792297236	0.268329415492288
2832	ENSG00000115694.15	STK25	chr2	241492670	241509730	protein_coding	-	17060	255.23479345553	-0.113149192317816	0.147934423968685	-0.76486046507855	0.44435463795346	0.825399334128934
8035	ENSG00000176946.13	THAP4	chr2	241584405	241637158	protein_coding	-	52753	876.276136056522	-0.206277205237191	0.0713540609469398	-2.89089650259126	0.00384144606734623	0.0845468897151246
7240	ENSG00000168397.17	ATG4B	chr2	241637213	241673857	protein_coding	+	36644	448.862767548844	-0.0541827073933807	0.10662089868219	-0.508180929471298	0.611326463692346	0.910231808766054
7238	ENSG00000168393.13	DTYMK	chr2	241675747	241686944	protein_coding	-	11197	457.545047805263	-0.0353362151637682	0.0960642457623218	-0.367839406673692	0.712992983615267	0.939186502990274
7239	ENSG00000168395.16	ING5	chr2	241687085	241729478	protein_coding	+	42393	488.701981777646	-0.105793396967922	0.0894021887470901	-1.18334235940466	0.236673491356473	0.679900088841624
8299	ENSG00000180902.18	D2HGDH	chr2	241734602	241768816	protein_coding	+	34214	237.516036477058	-0.0900833562290667	0.180602079563668	-0.498794678592332	0.617924036788457	0.910817918639664
10174	ENSG00000233806.9	LINC01237	chr2	241881363	242078722	lncRNA	+	197359	297.303746068625	0.0507576024295298	0.147823475893509	0.343366316633599	0.731322896300097	0.944064312486545
11886	ENSG00000291147.1	ENSG00000291147	chr2	242088633	242175997	lncRNA	+	87364	50.3770412015972	-0.129895407747946	0.199037624218681	-0.652617354421551	0.514002994605817	NA
9025	ENSG00000196476.12	C20orf96	chr20	270863	290778	protein_coding	-	19915	162.64223714221	-0.295953669149616	0.161401691602828	-1.83364663784249	0.0667064644955871	0.403615628744669
